,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
294,2021-03-04,129.1108035052205,113.05024703824384,131.08612806055783,129.1108035052205,129.1108035052205,-7.077867553176497,-7.077867553176497,-7.077867553176497,-0.04858554653271894,-0.04858554653271894,-0.04858554653271894,-7.029282006643778,-7.029282006643778,-7.029282006643778,0.0,0.0,0.0,122.032935952044
295,2021-03-05,129.1533905022423,113.83522614652945,130.37877202146186,129.1533905022423,129.1533905022423,-7.4286370782847415,-7.4286370782847415,-7.4286370782847415,-0.11885928618572439,-0.11885928618572439,-0.11885928618572439,-7.309777792099018,-7.309777792099018,-7.309777792099018,0.0,0.0,0.0,121.72475342395757
296,2021-03-08,129.28115149330776,112.57091488587675,130.169998553993,129.28115149330776,129.28115149330776,-7.627869583117567,-7.627869583117567,-7.627869583117567,0.18465937812672714,0.18465937812672714,0.18465937812672714,-7.812528961244295,-7.812528961244295,-7.812528961244295,0.0,0.0,0.0,121.65328191019019
297,2021-03-09,129.32373849032953,112.50908714081436,130.3735315646461,129.32373849032953,129.32373849032953,-7.820473146494361,-7.820473146494361,-7.820473146494361,0.04745281064837592,0.04745281064837592,0.04745281064837592,-7.867925957142737,-7.867925957142737,-7.867925957142737,0.0,0.0,0.0,121.50326534383517
298,2021-03-10,129.36632548735136,112.5150710744222,130.47365074490222,129.36632548735136,129.36632548735136,-7.732572330610628,-7.732572330610628,-7.732572330610628,0.13679359815359507,0.13679359815359507,0.13679359815359507,-7.869365928764224,-7.869365928764224,-7.869365928764224,0.0,0.0,0.0,121.63375315674074
299,2021-03-11,129.40891248437316,112.86694462424902,129.82743150238588,129.40891248437316,129.40891248437316,-7.867669223863569,-7.867669223863569,-7.867669223863569,-0.04858554653209539,-0.04858554653209539,-0.04858554653209539,-7.819083677331474,-7.819083677331474,-7.819083677331474,0.0,0.0,0.0,121.54124326050959
300,2021-03-12,129.451499481395,112.78560410076211,130.67826055447236,129.451499481395,129.451499481395,-7.838717702396973,-7.838717702396973,-7.838717702396973,-0.11885928618592581,-0.11885928618592581,-0.11885928618592581,-7.719858416211047,-7.719858416211047,-7.719858416211047,0.0,0.0,0.0,121.61278177899801
301,2021-03-15,129.57926047246042,114.2716406808822,131.42087916308975,129.57926047246042,129.57926047246042,-6.978241312627593,-6.978241312627593,-6.978241312627593,0.18465937812670843,0.18465937812670843,0.18465937812670843,-7.162900690754302,-7.162900690754302,-7.162900690754302,0.0,0.0,0.0,122.60101915983283
302,2021-03-16,129.62184746948225,114.03374011271158,131.36842472867465,129.62184746948225,129.62184746948225,-6.856462800882619,-6.856462800882619,-6.856462800882619,0.04745281064839367,0.04745281064839367,0.04745281064839367,-6.903915611531013,-6.903915611531013,-6.903915611531013,0.0,0.0,0.0,122.76538466859962
303,2021-03-17,129.66443446650405,113.56898809436562,131.35717682736896,129.66443446650405,129.66443446650405,-6.478552347574079,-6.478552347574079,-6.478552347574079,0.13679359815416,0.13679359815416,0.13679359815416,-6.615345945728239,-6.615345945728239,-6.615345945728239,0.0,0.0,0.0,123.18588211892997
304,2021-03-18,129.70702146352585,114.32041560786648,131.64747259701048,129.70702146352585,129.70702146352585,-6.350180158247976,-6.350180158247976,-6.350180158247976,-0.04858554653260816,-0.04858554653260816,-0.04858554653260816,-6.301594611715369,-6.301594611715369,-6.301594611715369,0.0,0.0,0.0,123.35684130527787
305,2021-03-19,129.74960846054768,115.10523893256497,132.35489379840354,129.74960846054768,129.74960846054768,-6.085921650359025,-6.085921650359025,-6.085921650359025,-0.11885928618612723,-0.11885928618612723,-0.11885928618612723,-5.9670623641728975,-5.9670623641728975,-5.9670623641728975,0.0,0.0,0.0,123.66368681018865
306,2021-03-22,129.8773694516131,116.59858122407317,134.47648102012025,129.8773694516131,129.8773694516131,-4.696718343276579,-4.696718343276579,-4.696718343276579,0.18465937812654495,0.18465937812654495,0.18465937812654495,-4.881377721403124,-4.881377721403124,-4.881377721403124,0.0,0.0,0.0,125.18065110833652
307,2021-03-23,129.9199564486349,116.74517220062589,133.7825106768209,129.9199564486349,129.9199564486349,-4.458004975270505,-4.458004975270505,-4.458004975270505,0.04745281064841139,0.04745281064841139,0.04745281064841139,-4.505457785918917,-4.505457785918917,-4.505457785918917,0.0,0.0,0.0,125.4619514733644
308,2021-03-24,129.9625434456567,117.26012422115953,134.9772595991843,129.9625434456567,129.9625434456567,-3.9918120741730667,-3.9918120741730667,-3.9918120741730667,0.13679359815360506,0.13679359815360506,0.13679359815360506,-4.128605672326672,-4.128605672326672,-4.128605672326672,0.0,0.0,0.0,125.97073137148364
309,2021-03-25,130.00513044267854,116.93939594362186,135.09631745930471,130.00513044267854,130.00513044267854,-3.802631963131978,-3.802631963131978,-3.802631963131978,-0.04858554653312093,-0.04858554653312093,-0.04858554653312093,-3.7540464165988574,-3.7540464165988574,-3.7540464165988574,0.0,0.0,0.0,126.20249847954656
310,2021-03-26,130.04771743970036,117.88514459828669,134.89742917086548,130.04771743970036,130.04771743970036,-3.5035521175552238,-3.5035521175552238,-3.5035521175552238,-0.11885928618571154,-0.11885928618571154,-0.11885928618571154,-3.3846928313695126,-3.3846928313695126,-3.3846928313695126,0.0,0.0,0.0,126.54416532214513
311,2021-03-29,130.1754784307658,120.15253095382538,136.91965453634555,130.1754784307658,130.1754784307658,-2.147500140587052,-2.147500140587052,-2.147500140587052,0.18465937812652622,0.18465937812652622,0.18465937812652622,-2.332159518713578,-2.332159518713578,-2.332159518713578,0.0,0.0,0.0,128.02797829017874
312,2021-03-30,130.2180654277876,119.58758263280791,137.17343274597147,130.2180654277876,130.2180654277876,-1.9588796596677056,-1.9588796596677056,-1.9588796596677056,0.047452810648429114,0.047452810648429114,0.047452810648429114,-2.0063324703161345,-2.0063324703161345,-2.0063324703161345,0.0,0.0,0.0,128.2591857681199
313,2021-03-31,130.26065242480942,119.84505275902931,137.07824352559783,130.26065242480942,130.26065242480942,-1.5587224186698985,-1.5587224186698985,-1.5587224186698985,0.13679359815386352,0.13679359815386352,0.13679359815386352,-1.695516016823762,-1.695516016823762,-1.695516016823762,0.0,0.0,0.0,128.70193000613952
314,2021-04-01,130.30323942183122,120.37292478449014,138.05310755303324,130.30323942183122,130.30323942183122,-1.4493865923220344,-1.4493865923220344,-1.4493865923220344,-0.048585546533065536,-0.048585546533065536,-0.048585546533065536,-1.400801045788969,-1.400801045788969,-1.400801045788969,0.0,0.0,0.0,128.85385282950918
315,2021-04-05,130.47358740991848,120.50827001881812,139.6343356682459,130.47358740991848,130.47358740991848,-0.21238677637928774,-0.21238677637928774,-0.21238677637928774,0.18465937812672745,0.18465937812672745,0.18465937812672745,-0.39704615450601516,-0.39704615450601516,-0.39704615450601516,0.0,0.0,0.0,130.2612006335392
316,2021-04-06,130.51617440694028,121.67009654716809,139.11096782311705,130.51617440694028,130.51617440694028,-0.14443616038278886,-0.14443616038278886,-0.14443616038278886,0.047452810648282176,0.047452810648282176,0.047452810648282176,-0.19188897103107105,-0.19188897103107105,-0.19188897103107105,0.0,0.0,0.0,130.3717382465575
317,2021-04-07,130.55876140396208,122.05152396934179,139.64217076910901,130.55876140396208,130.55876140396208,0.1313888892601529,0.1313888892601529,0.1313888892601529,0.1367935981537153,0.1367935981537153,0.1367935981537153,-0.005404708893562407,-0.005404708893562407,-0.005404708893562407,0.0,0.0,0.0,130.69015029322225
318,2021-04-08,130.6013484009839,122.34039409368077,140.10857760379392,130.6013484009839,130.6013484009839,0.11378556475273231,0.11378556475273231,0.11378556475273231,-0.048585546532602886,-0.048585546532602886,-0.048585546532602886,0.1623711112853352,0.1623711112853352,0.1623711112853352,0.0,0.0,0.0,130.71513396573664
319,2021-04-09,130.6439353980057,122.08444291546958,139.12749253559105,130.6439353980057,130.6439353980057,0.19258918641310638,0.19258918641310638,0.19258918641310638,-0.11885928618516166,-0.11885928618516166,-0.11885928618516166,0.311448472598268,0.311448472598268,0.311448472598268,0.0,0.0,0.0,130.8365245844188
320,2021-04-12,130.77169638907114,122.2486032825623,140.1902731926197,130.77169638907114,130.77169638907114,0.8315876928556943,0.8315876928556943,0.8315876928556943,0.18465937812670874,0.18465937812670874,0.18465937812670874,0.6469283147289855,0.6469283147289855,0.6469283147289855,0.0,0.0,0.0,131.60328408192683
321,2021-04-13,130.81428338609297,122.95675002619535,140.11637524617862,130.81428338609297,130.81428338609297,0.7691419553261627,0.7691419553261627,0.7691419553261627,0.04745281064840873,0.04745281064840873,0.04745281064840873,0.721689144677754,0.721689144677754,0.721689144677754,0.0,0.0,0.0,131.58342534141914
322,2021-04-14,130.85687037842882,123.36379854436193,140.34802469655884,130.85687037842882,130.85687037842882,0.914806309296824,0.914806309296824,0.914806309296824,0.13679359815356706,0.13679359815356706,0.13679359815356706,0.778012711143257,0.778012711143257,0.778012711143257,0.0,0.0,0.0,131.77167668772566
323,2021-04-15,130.89945737076462,123.45855888929768,139.833255815214,130.89945737076462,130.89945737076462,0.7673750644787409,0.7673750644787409,0.7673750644787409,-0.04858554653197934,-0.04858554653197934,-0.04858554653197934,0.8159606110107203,0.8159606110107203,0.8159606110107203,0.0,0.0,0.0,131.66683243524335
324,2021-04-16,130.94204436310048,122.70481041060084,140.6722295592036,130.94204436310048,130.94204436310048,0.7167468622431008,0.7167468622431008,0.7167468622431008,-0.11885928618598018,-0.11885928618598018,-0.11885928618598018,0.8356061484290811,0.8356061484290811,0.8356061484290811,0.0,0.0,0.0,131.65879122534358
325,2021-04-19,131.069805340108,123.0613365041859,141.5532348612496,131.069805340108,131.069805340108,0.9705407133898395,0.9705407133898395,0.9705407133898395,0.18465937812669,0.18465937812669,0.18465937812669,0.7858813352631496,0.7858813352631496,0.7858813352631496,0.0,0.0,0.0,132.04034605349784
326,2021-04-20,131.11239233244382,123.56327407810274,140.62433726004124,131.11239233244382,131.11239233244382,0.7811643864791096,0.7811643864791096,0.7811643864791096,0.04745281064826178,0.04745281064826178,0.04745281064826178,0.7337115758308479,0.7337115758308479,0.7337115758308479,0.0,0.0,0.0,131.89355671892292
327,2021-04-21,131.15497932477967,123.18580925564096,141.1005152619057,131.15497932477967,131.15497932477967,0.8010279082342924,0.8010279082342924,0.8010279082342924,0.13679359815341885,0.13679359815341885,0.13679359815341885,0.6642343100808736,0.6642343100808736,0.6642343100808736,0.0,0.0,0.0,131.95600723301396
328,2021-04-22,131.1975663171155,122.79035415160976,141.1201104473795,131.1975663171155,131.1975663171155,0.5292985759545702,0.5292985759545702,0.5292985759545702,-0.04858554653249211,-0.04858554653249211,-0.04858554653249211,0.5778841224870622,0.5778841224870622,0.5778841224870622,0.0,0.0,0.0,131.7268648930701
329,2021-04-23,131.24015330945133,122.52013225198847,140.32215887243444,131.24015330945133,131.24015330945133,0.3563515112660086,0.3563515112660086,0.3563515112660086,-0.11885928618556449,-0.11885928618556449,-0.11885928618556449,0.47521079745157313,0.47521079745157313,0.47521079745157313,0.0,0.0,0.0,131.59650482071734
330,2021-04-26,131.36791428645884,123.43866007824697,140.9314549001497,131.36791428645884,131.36791428645884,0.26139087505524017,0.26139087505524017,0.26139087505524017,0.18465937812689123,0.18465937812689123,0.18465937812689123,0.07673149692834894,0.07673149692834894,0.07673149692834894,0.0,0.0,0.0,131.62930516151408
331,2021-04-27,131.4105012787947,122.64199992548012,139.83035452615053,131.4105012787947,131.4105012787947,-0.03558424906577829,-0.03558424906577829,-0.03558424906577829,0.04745281064844418,0.04745281064844418,0.04745281064844418,-0.08303705971422247,-0.08303705971422247,-0.08303705971422247,0.0,0.0,0.0,131.37491702972892
332,2021-04-28,131.45308827113053,122.22629122849177,140.42730588374422,131.45308827113053,131.45308827113053,-0.11750658454825401,-0.11750658454825401,-0.11750658454825401,0.1367935981536773,0.1367935981536773,0.1367935981536773,-0.25430018270193133,-0.25430018270193133,-0.25430018270193133,0.0,0.0,0.0,131.33558168658226
333,2021-04-29,131.49567526346635,121.94980639342849,139.31620494793634,131.49567526346635,131.49567526346635,-0.4842388049634175,-0.4842388049634175,-0.4842388049634175,-0.04858554653202947,-0.04858554653202947,-0.04858554653202947,-0.435653258431388,-0.435653258431388,-0.435653258431388,0.0,0.0,0.0,131.01143645850294
334,2021-04-30,131.5382622558022,122.17672073899102,139.09055798964704,131.5382622558022,131.5382622558022,-0.7444155933475385,-0.7444155933475385,-0.7444155933475385,-0.11885928618514884,-0.11885928618514884,-0.11885928618514884,-0.6255563071623896,-0.6255563071623896,-0.6255563071623896,0.0,0.0,0.0,130.79384666245468
335,2021-05-03,131.66602323280972,121.31072743991065,138.78771238299026,131.66602323280972,131.66602323280972,-1.0447783186343804,-1.0447783186343804,-1.0447783186343804,0.1846593781268725,0.1846593781268725,0.1846593781268725,-1.229437696761253,-1.229437696761253,-1.229437696761253,0.0,0.0,0.0,130.62124491417535
336,2021-05-04,131.70861022514555,121.34055534366837,139.51215597784295,131.70861022514555,131.70861022514555,-1.3885208961984938,-1.3885208961984938,-1.3885208961984938,0.04745281064829724,0.04745281064829724,0.04745281064829724,-1.435973706846791,-1.435973706846791,-1.435973706846791,0.0,0.0,0.0,130.32008932894706
337,2021-05-05,131.7511972174814,121.51138380836782,138.7043803182236,131.7511972174814,131.7511972174814,-1.5051270080868913,-1.5051270080868913,-1.5051270080868913,0.1367935981534289,0.1367935981534289,0.1367935981534289,-1.6419206062403202,-1.6419206062403202,-1.6419206062403202,0.0,0.0,0.0,130.2460702093945
338,2021-05-06,131.7937842098172,121.05934281479239,138.2298110765546,131.7937842098172,131.7937842098172,-1.8939137879137595,-1.8939137879137595,-1.8939137879137595,-0.04858554653254224,-0.04858554653254224,-0.04858554653254224,-1.8453282413812173,-1.8453282413812173,-1.8453282413812173,0.0,0.0,0.0,129.89987042190344
339,2021-05-07,131.83637120215306,120.42340998592051,138.80652735170978,131.83637120215306,131.83637120215306,-2.163131420572012,-2.163131420572012,-2.163131420572012,-0.11885928618596732,-0.11885928618596732,-0.11885928618596732,-2.0442721343860444,-2.0442721343860444,-2.0442721343860444,0.0,0.0,0.0,129.67323978158106
340,2021-05-10,131.96413217916057,120.8908225546701,138.25554748674608,131.96413217916057,131.96413217916057,-2.4114495666801457,-2.4114495666801457,-2.4114495666801457,0.18465937812659908,0.18465937812659908,0.18465937812659908,-2.596108944806745,-2.596108944806745,-2.596108944806745,0.0,0.0,0.0,129.55268261248042
341,2021-05-11,132.0067191714964,120.40996699990065,137.45335967905018,132.0067191714964,132.0067191714964,-2.7120868736735204,-2.7120868736735204,-2.7120868736735204,0.047452810648150295,0.047452810648150295,0.047452810648150295,-2.7595396843216706,-2.7595396843216706,-2.7595396843216706,0.0,0.0,0.0,129.2946322978229
342,2021-05-12,132.04930616383226,120.51612923100114,137.8695135773501,132.04930616383226,132.04930616383226,-2.7735357834405816,-2.7735357834405816,-2.7735357834405816,0.13679359815368733,0.13679359815368733,0.13679359815368733,-2.9103293815942686,-2.9103293815942686,-2.9103293815942686,0.0,0.0,0.0,129.27577038039166
343,2021-05-13,132.09189315616808,119.3187829564464,137.61130718483952,132.09189315616808,132.09189315616808,-3.0959096040804606,-3.0959096040804606,-3.0959096040804606,-0.04858554653248684,-0.04858554653248684,-0.04858554653248684,-3.0473240575479736,-3.0473240575479736,-3.0473240575479736,0.0,0.0,0.0,128.99598355208764
344,2021-05-14,132.13448014850394,120.35281570170956,138.0382903801809,132.13448014850394,132.13448014850394,-3.2884410256869185,-3.2884410256869185,-3.2884410256869185,-0.11885928618555162,-0.11885928618555162,-0.11885928618555162,-3.1695817395013672,-3.1695817395013672,-3.1695817395013672,0.0,0.0,0.0,128.84603912281702
345,2021-05-17,132.26224112551145,120.08409323826312,137.8952107458278,132.26224112551145,132.26224112551145,-3.2573027001692956,-3.2573027001692956,-3.2573027001692956,0.18465937812658034,0.18465937812658034,0.18465937812658034,-3.4419620782958753,-3.4419620782958753,-3.4419620782958753,0.0,0.0,0.0,129.00493842534215
346,2021-05-18,132.30482811784725,119.67386647443504,137.10186575670565,132.30482811784725,132.30482811784725,-3.4530420231002754,-3.4530420231002754,-3.4530420231002754,0.04745281064833266,0.04745281064833266,0.04745281064833266,-3.5004948337486077,-3.5004948337486077,-3.5004948337486077,0.0,0.0,0.0,128.85178609474698
347,2021-05-19,132.3474151101831,119.8325314075727,136.87092762604118,132.3474151101831,132.3474151101831,-3.4063003827420157,-3.4063003827420157,-3.4063003827420157,0.13679359815313244,0.13679359815313244,0.13679359815313244,-3.5430939808951485,-3.5430939808951485,-3.5430939808951485,0.0,0.0,0.0,128.9411147274411
348,2021-05-20,132.39000210251893,120.18788184785313,137.11804955816166,132.39000210251893,132.39000210251893,-3.6188043575866358,-3.6188043575866358,-3.6188043575866358,-0.048585546532431446,-0.048585546532431446,-0.048585546532431446,-3.570218811054204,-3.570218811054204,-3.570218811054204,0.0,0.0,0.0,128.7711977449323
349,2021-05-21,132.4325890948548,120.23544377230407,137.6481469163385,132.4325890948548,132.4325890948548,-3.7013954756642646,-3.7013954756642646,-3.7013954756642646,-0.11885928618541743,-0.11885928618541743,-0.11885928618541743,-3.582536189478847,-3.582536189478847,-3.582536189478847,0.0,0.0,0.0,128.73119361919052
350,2021-05-24,132.5603500718623,120.1905404922893,137.5792691595275,132.5603500718623,132.5603500718623,-3.355307277829876,-3.355307277829876,-3.355307277829876,0.1846593781266716,0.1846593781266716,0.1846593781266716,-3.539966655956548,-3.539966655956548,-3.539966655956548,0.0,0.0,0.0,129.20504279403244
351,2021-05-25,132.60293706419813,120.54515066911674,138.48543698902657,132.60293706419813,132.60293706419813,-3.455620379275961,-3.455620379275961,-3.455620379275961,0.047452810648185746,0.047452810648185746,0.047452810648185746,-3.503073189924147,-3.503073189924147,-3.503073189924147,0.0,0.0,0.0,129.14731668492217
352,2021-05-26,132.64552405653396,120.13135416330397,138.3117201727903,132.64552405653396,132.64552405653396,-3.3201754619142663,-3.3201754619142663,-3.3201754619142663,0.1367935981536974,0.1367935981536974,0.1367935981536974,-3.4569690600679643,-3.4569690600679643,-3.4569690600679643,0.0,0.0,0.0,129.3253485946197
353,2021-05-27,132.6881110488698,120.76806879440879,137.80577444310117,132.6881110488698,132.6881110488698,-3.451597012163681,-3.451597012163681,-3.451597012163681,-0.048585546532376074,-0.048585546532376074,-0.048585546532376074,-3.403011465631305,-3.403011465631305,-3.403011465631305,0.0,0.0,0.0,129.23651403670613
354,2021-05-28,132.78475174980045,120.79743951081744,137.94195022946144,132.78475174980045,132.78475174980045,-3.461415765914746,-3.461415765914746,-3.461415765914746,-0.11885928618500176,-0.11885928618500176,-0.11885928618500176,-3.3425564797297445,-3.3425564797297445,-3.3425564797297445,0.0,0.0,0.0,129.3233359838857
355,2021-06-01,133.17131455352305,121.89628701316406,138.74338265034882,133.17131455352305,133.17131455352305,-3.013444639776578,-3.013444639776578,-3.013444639776578,0.04745281064847699,0.04745281064847699,0.04745281064847699,-3.0608974504250552,-3.0608974504250552,-3.0608974504250552,0.0,0.0,0.0,130.15786991374648
356,2021-06-02,133.26795525445368,121.75205238977397,139.64597358683392,133.26795525445368,133.26795525445368,-2.8490653809195914,-2.8490653809195914,-2.8490653809195914,0.13679359815354913,0.13679359815354913,0.13679359815354913,-2.9858589790731407,-2.9858589790731407,-2.9858589790731407,0.0,0.0,0.0,130.41888987353408
357,2021-06-03,133.36459595538435,121.30178887710662,138.61380197489066,133.36459595538435,133.36459595538435,-2.959154956693564,-2.959154956693564,-2.959154956693564,-0.048585546532888844,-0.048585546532888844,-0.048585546532888844,-2.9105694101606754,-2.9105694101606754,-2.9105694101606754,0.0,0.0,0.0,130.40544099869078
358,2021-06-04,133.46123665631498,121.66754411662359,138.660424853687,133.46123665631498,133.46123665631498,-2.95435645363556,-2.95435645363556,-2.95435645363556,-0.1188592861852032,-0.1188592861852032,-0.1188592861852032,-2.8354971674503564,-2.8354971674503564,-2.8354971674503564,0.0,0.0,0.0,130.5068802026794
359,2021-06-07,133.75115875910691,122.78507212800287,140.59709985838984,133.75115875910691,133.75115875910691,-2.4283576660097763,-2.4283576660097763,-2.4283576660097763,0.18465937812685407,0.18465937812685407,0.18465937812685407,-2.6130170441366305,-2.6130170441366305,-2.6130170441366305,0.0,0.0,0.0,131.32280109309713
360,2021-06-08,133.84779946003755,122.49310994834657,140.19764916819562,133.84779946003755,133.84779946003755,-2.491680497773156,-2.491680497773156,-2.491680497773156,0.047452810648330006,0.047452810648330006,0.047452810648330006,-2.539133308421486,-2.539133308421486,-2.539133308421486,0.0,0.0,0.0,131.3561189622644
361,2021-06-09,133.94444016096824,123.46715390387799,140.50369884739303,133.94444016096824,133.94444016096824,-2.3277305617380533,-2.3277305617380533,-2.3277305617380533,0.13679359815380762,0.13679359815380762,0.13679359815380762,-2.4645241598918606,-2.4645241598918606,-2.4645241598918606,0.0,0.0,0.0,131.61670959923018
362,2021-06-10,134.04108086189888,122.57062637166844,140.16912079031994,134.04108086189888,134.04108086189888,-2.4369517015955964,-2.4369517015955964,-2.4369517015955964,-0.048585546532265295,-0.048585546532265295,-0.048585546532265295,-2.388366155063331,-2.388366155063331,-2.388366155063331,0.0,0.0,0.0,131.60412916030327
363,2021-06-11,134.13772156282948,123.05904713390846,140.38882950448598,134.13772156282948,134.13772156282948,-2.4285161168816933,-2.4285161168816933,-2.4285161168816933,-0.1188592861854046,-0.1188592861854046,-0.1188592861854046,-2.309656830696289,-2.309656830696289,-2.309656830696289,0.0,0.0,0.0,131.7092054459478
364,2021-06-14,134.42764366562145,123.75708498468754,141.45643236491293,134.42764366562145,134.42764366562145,-1.8613829230300254,-1.8613829230300254,-1.8613829230300254,0.1846593781268354,0.1846593781268354,0.1846593781268354,-2.0460423011568607,-2.0460423011568607,-2.0460423011568607,0.0,0.0,0.0,132.56626074259142
365,2021-06-15,134.5242843665521,123.90055388086027,141.73629370650644,134.5242843665521,134.5242843665521,-1.8969912177121908,-1.8969912177121908,-1.8969912177121908,0.04745281064834774,0.04745281064834774,0.04745281064834774,-1.9444440283605384,-1.9444440283605384,-1.9444440283605384,0.0,0.0,0.0,132.62729314883993
366,2021-06-16,134.62092506748274,124.26884938421016,141.9192744235314,134.62092506748274,134.62092506748274,-1.6967744286000122,-1.6967744286000122,-1.6967744286000122,0.13679359815406605,0.13679359815406605,0.13679359815406605,-1.833568026754078,-1.833568026754078,-1.833568026754078,0.0,0.0,0.0,132.92415063888274
367,2021-06-17,134.7175657684134,124.27751735406534,141.3872510625171,134.7175657684134,134.7175657684134,-1.7605499673151794,-1.7605499673151794,-1.7605499673151794,-0.0485855465323708,-0.0485855465323708,-0.0485855465323708,-1.7119644207828086,-1.7119644207828086,-1.7119644207828086,0.0,0.0,0.0,132.95701580109824
368,2021-06-18,134.81420646934404,124.31684311851275,141.85320456396198,134.81420646934404,134.81420646934404,-1.697095610691833,-1.697095610691833,-1.697095610691833,-0.11885928618588745,-0.11885928618588745,-0.11885928618588745,-1.5782363245059452,-1.5782363245059452,-1.5782363245059452,0.0,0.0,0.0,133.1171108586522
369,2021-06-21,135.10412857213598,125.42843269426385,143.10878477872328,135.10412857213598,135.10412857213598,-0.907267542833088,-0.907267542833088,-0.907267542833088,0.18465937812703662,0.18465937812703662,0.18465937812703662,-1.0919269209601246,-1.0919269209601246,-1.0919269209601246,0.0,0.0,0.0,134.19686102930288
370,2021-06-22,135.2007692730666,125.91468267971564,142.66893602859534,135.2007692730666,135.2007692730666,-0.8506499150100787,-0.8506499150100787,-0.8506499150100787,0.047452810648474286,0.047452810648474286,0.047452810648474286,-0.8981027256585529,-0.8981027256585529,-0.8981027256585529,0.0,0.0,0.0,134.35011935805653
371,2021-06-23,135.29740997399728,126.12290499517235,143.1867957863298,135.29740997399728,135.29740997399728,-0.5504537578514852,-0.5504537578514852,-0.5504537578514852,0.13679359815351116,0.13679359815351116,0.13679359815351116,-0.6872473560049963,-0.6872473560049963,-0.6872473560049963,0.0,0.0,0.0,134.7469562161458
372,2021-06-24,135.39405067492794,126.77898539919157,142.72942800688068,135.39405067492794,135.39405067492794,-0.5076026103891631,-0.5076026103891631,-0.5076026103891631,-0.04858554653231542,-0.04858554653231542,-0.04858554653231542,-0.45901706385684776,-0.45901706385684776,-0.45901706385684776,0.0,0.0,0.0,134.88644806453877
373,2021-06-25,135.49069137585855,125.996281400458,143.9700261196673,135.49069137585855,135.49069137585855,-0.33219626597515733,-0.33219626597515733,-0.33219626597515733,-0.11885928618547177,-0.11885928618547177,-0.11885928618547177,-0.21333697978968555,-0.21333697978968555,-0.21333697978968555,0.0,0.0,0.0,135.15849510988338
374,2021-06-28,135.7806134786505,127.5103411891284,145.4454899847904,135.7806134786505,135.7806134786505,0.8095153402174287,0.8095153402174287,0.8095153402174287,0.1846593781266532,0.1846593781266532,0.1846593781266532,0.6248559620907755,0.6248559620907755,0.6248559620907755,0.0,0.0,0.0,136.59012881886792
375,2021-06-29,135.87725417958114,127.5875736587982,145.7005316327489,135.87725417958114,135.87725417958114,0.9827778759154668,0.9827778759154668,0.9827778759154668,0.047452810648492015,0.047452810648492015,0.047452810648492015,0.9353250652669748,0.9353250652669748,0.9353250652669748,0.0,0.0,0.0,136.86003205549662
376,2021-06-30,135.9738948805118,128.62530569573477,145.95219775218732,135.9738948805118,135.9738948805118,1.3960806139395452,1.3960806139395452,1.3960806139395452,0.1367935981537696,0.1367935981537696,0.1367935981537696,1.2592870157857754,1.2592870157857754,1.2592870157857754,0.0,0.0,0.0,137.36997549445135
377,2021-07-01,136.07053558144247,128.85761233454704,146.11802904087767,136.07053558144247,136.07053558144247,1.546523171564541,1.546523171564541,1.546523171564541,-0.04858554653282819,-0.04858554653282819,-0.04858554653282819,1.5951087180973693,1.5951087180973693,1.5951087180973693,0.0,0.0,0.0,137.617058753007
378,2021-07-02,136.1671762823731,129.53729658314165,146.82765539077707,136.1671762823731,136.1671762823731,1.8220537348272363,1.8220537348272363,1.8220537348272363,-0.11885928618567322,-0.11885928618567322,-0.11885928618567322,1.94091302101291,1.94091302101291,1.94091302101291,0.0,0.0,0.0,137.98923001720036
379,2021-07-06,136.55373908609567,131.3633467644388,148.87950248045144,136.55373908609567,136.55373908609567,3.426982649436211,3.426982649436211,3.426982649436211,0.04745281064834506,0.04745281064834506,0.04745281064834506,3.3795298387878656,3.3795298387878656,3.3795298387878656,0.0,0.0,0.0,139.9807217355319
380,2021-07-07,136.65037978702634,130.53649617889508,149.5433880235375,136.65037978702634,136.65037978702634,3.8775105575403206,3.8775105575403206,3.8775105575403206,0.13679359815362138,0.13679359815362138,0.13679359815362138,3.740716959386699,3.740716959386699,3.740716959386699,0.0,0.0,0.0,140.52789034456666
381,2021-07-08,136.747020487957,132.26399586406956,149.13947767589033,136.747020487957,136.747020487957,4.048755215958295,4.048755215958295,4.048755215958295,-0.04858554653334096,-0.04858554653334096,-0.04858554653334096,4.097340762491635,4.097340762491635,4.097340762491635,0.0,0.0,0.0,140.7957757039153
382,2021-07-09,136.8436611888876,132.4222702069719,150.04449528720176,136.8436611888876,136.8436611888876,4.327956542511224,4.327956542511224,4.327956542511224,-0.11885928618525754,-0.11885928618525754,-0.11885928618525754,4.446815828696481,4.446815828696481,4.446815828696481,0.0,0.0,0.0,141.17161773139884
383,2021-07-12,137.13358329167957,133.77074859923016,151.84573720034183,137.13358329167957,137.13358329167957,5.6125992862382255,5.6125992862382255,5.6125992862382255,0.18465937812683572,0.18465937812683572,0.18465937812683572,5.427939908111389,5.427939908111389,5.427939908111389,0.0,0.0,0.0,142.7461825779178
